Product_ID,Product_Name,Category,Units_Sold,Revenue,Order_Date,Delivery_Date,Inventory_Level,Customer_ID,Season,Holiday,Location,Lead_Time,Supplier_Performance,Social_Media_Mentions,External_Events,Quality_Control,Price
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,16,5584,10/26/2019,10/27/2019,148,Cust_176,October,0,Ahmedabad,1,0.845321679,8,1,Fail,349
SP001,Samsung Galaxy S21,Smartphone,17,13583,10/26/2019,10/27/2019,180,Cust_229,October,0,Kolkata,1,0.927111645,10,0,Pass,799
LT003,HP Spectre x360,Laptop,16,19184,10/26/2019,10/30/2019,186,Cust_41,October,1,Ahmedabad,4,0.825582286,82,0,Fail,1199
SP001,Samsung Galaxy S21,Smartphone,10,7990,10/27/2019,10/28/2019,186,Cust_729,October,1,Mumbai,1,0.954913976,36,1,Fail,799
TV003,Sony BRAVIA OLED TV,Tv,15,26985,10/27/2019,10/29/2019,150,Cust_864,October,1,Mumbai,2,0.954830427,36,0,Pass,1799
CAM003,Nikon DSLR Camera,Camera,12,8388,10/27/2019,10/28/2019,171,Cust_473,October,0,Delhi,1,0.824828297,89,0,Fail,699
LT002,Dell XPS,Laptop,15,19485,10/27/2019,10/29/2019,89,Cust_755,October,0,Kolkata,2,0.881837641,87,0,Fail,1299
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,15,5235,10/27/2019,10/31/2019,161,Cust_943,October,0,Pune,4,0.944043583,29,1,Fail,349
CAM001,Canon EOS Rebel DSLR Camera,Camera,18,14382,10/28/2019,10/29/2019,151,Cust_841,October,0,Hyderabad,1,0.997179661,7,0,Fail,799
LT002,Dell XPS,Laptop,15,19485,10/29/2019,11/2/2019,61,Cust_393,October,1,Chennai,4,0.942961854,19,0,Fail,1299
SP001,Samsung Galaxy S21,Smartphone,8,6392,10/29/2019,10/30/2019,56,Cust_677,October,0,Kolkata,1,0.964367399,60,1,Fail,799
TV001,LG OLED TV,Tv,4,5996,10/29/2019,10/31/2019,151,Cust_924,October,1,Delhi,2,0.844717722,5,0,Fail,1499
HP003,JBL Quantum Gaming Headset,Headphones,10,990,10/30/2019,11/3/2019,67,Cust_777,October,1,Delhi,4,0.88529115,32,0,Pass,99
CAM002,Sony Alpha Mirrorless Camera,Camera,11,10989,10/30/2019,10/31/2019,162,Cust_792,October,0,Hyderabad,1,0.801917658,36,0,Fail,999
SP002,iPhone 12,Smartphone,5,4995,10/30/2019,11/1/2019,115,Cust_655,October,0,Bangalore,2,0.945747563,0,1,Pass,999
TV001,LG OLED TV,Tv,17,25483,10/30/2019,10/31/2019,166,Cust_517,October,0,Ahmedabad,1,0.896622568,36,0,Fail,1499
LT002,Dell XPS,Laptop,8,10392,10/31/2019,11/2/2019,82,Cust_743,October,1,Chennai,2,0.892596634,29,0,Pass,1299
TV002,Samsung QLED TV,Tv,8,15992,10/31/2019,11/3/2019,97,Cust_669,October,1,Bangalore,3,0.925004165,29,1,Fail,1999
SP001,Samsung Galaxy S21,Smartphone,12,9588,10/31/2019,11/2/2019,95,Cust_821,October,0,Ahmedabad,2,0.887250166,54,1,Pass,799
SP001,Samsung Galaxy S21,Smartphone,6,4794,11/1/2019,11/4/2019,83,Cust_805,November,0,Ahmedabad,3,0.945934629,16,0,Pass,799
TV003,Sony BRAVIA OLED TV,Tv,4,7196,11/1/2019,11/4/2019,126,Cust_505,November,1,Delhi,3,0.880222311,87,0,Pass,1799
CAM001,Canon EOS Rebel DSLR Camera,Camera,13,10387,11/2/2019,11/6/2019,148,Cust_859,November,0,Delhi,4,0.884183229,12,1,Pass,799
TV001,LG OLED TV,Tv,19,28481,11/2/2019,11/3/2019,198,Cust_284,November,0,Hyderabad,1,0.984145561,98,0,Fail,1499
HP003,JBL Quantum Gaming Headset,Headphones,10,990,11/2/2019,11/4/2019,103,Cust_87,November,0,Chennai,2,0.848521528,17,0,Pass,99
SP003,OnePlus 9 Pro,Smartphone,9,8091,11/2/2019,11/6/2019,143,Cust_604,November,0,Pune,4,0.864958262,22,1,Fail,899
LT003,HP Spectre x360,Laptop,19,22781,11/2/2019,11/4/2019,89,Cust_728,November,0,Delhi,2,0.959618507,72,0,Fail,1199
TV002,Samsung QLED TV,Tv,7,13993,11/3/2019,11/4/2019,162,Cust_957,November,0,Chennai,1,0.81691116,14,1,Pass,1999
SP003,OnePlus 9 Pro,Smartphone,10,8990,11/4/2019,11/8/2019,129,Cust_483,November,0,Ahmedabad,4,0.924710568,58,1,Pass,899
LT003,HP Spectre x360,Laptop,3,3597,11/4/2019,11/8/2019,123,Cust_282,November,0,Pune,4,0.844104861,49,0,Pass,1199
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,17,5933,11/4/2019,11/5/2019,189,Cust_690,November,0,Kolkata,1,0.923044545,57,0,Fail,349
CAM001,Canon EOS Rebel DSLR Camera,Camera,3,2397,11/4/2019,11/6/2019,148,Cust_401,November,1,Delhi,2,0.866820936,93,0,Pass,799
TV001,LG OLED TV,Tv,2,2998,11/4/2019,11/8/2019,142,Cust_411,November,1,Bangalore,4,0.944048427,4,1,Pass,1499
LT002,Dell XPS,Laptop,9,11691,11/5/2019,11/8/2019,80,Cust_500,November,0,Hyderabad,3,0.860931601,19,1,Fail,1299
SP002,iPhone 12,Smartphone,13,12987,11/5/2019,11/7/2019,56,Cust_362,November,1,Mumbai,2,0.961952519,79,0,Fail,999
SP003,OnePlus 9 Pro,Smartphone,11,9889,11/6/2019,11/7/2019,68,Cust_754,November,1,Mumbai,1,0.841867858,38,1,Pass,899
CAM002,Sony Alpha Mirrorless Camera,Camera,2,1998,11/7/2019,11/9/2019,54,Cust_549,November,1,Chennai,2,0.934926368,27,1,Pass,999
SP002,iPhone 12,Smartphone,16,15984,11/7/2019,11/8/2019,151,Cust_671,November,0,Ahmedabad,1,0.994754197,26,1,Fail,999
LT002,Dell XPS,Laptop,10,12990,11/7/2019,11/11/2019,52,Cust_281,November,0,Chennai,4,0.982036122,28,1,Pass,1299
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,12,4188,11/7/2019,11/11/2019,108,Cust_190,November,0,Pune,4,0.915413154,22,1,Pass,349
TV003,Sony BRAVIA OLED TV,Tv,10,17990,11/8/2019,11/11/2019,125,Cust_911,November,0,Pune,3,0.902233922,55,1,Pass,1799
CAM002,Sony Alpha Mirrorless Camera,Camera,5,4995,11/8/2019,11/11/2019,183,Cust_594,November,1,Ahmedabad,3,0.876464099,62,0,Pass,999
SP001,Samsung Galaxy S21,Smartphone,15,11985,11/9/2019,11/13/2019,120,Cust_555,November,0,Pune,4,0.809752716,86,1,Pass,799
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,12,4188,11/9/2019,11/12/2019,99,Cust_835,November,0,Ahmedabad,3,0.812037351,65,0,Pass,349
CAM003,Nikon DSLR Camera,Camera,11,7689,11/9/2019,11/13/2019,173,Cust_15,November,1,Chennai,4,0.960784738,56,1,Fail,699
SP001,Samsung Galaxy S21,Smartphone,2,1598,11/10/2019,11/13/2019,188,Cust_781,November,0,Ahmedabad,3,0.974610793,13,0,Pass,799
TV001,LG OLED TV,Tv,14,20986,11/10/2019,11/14/2019,122,Cust_239,November,0,Pune,4,0.82742268,52,1,Pass,1499
HP003,JBL Quantum Gaming Headset,Headphones,9,891,11/10/2019,11/12/2019,106,Cust_55,November,0,Ahmedabad,2,0.80253551,28,1,Pass,99
LT002,Dell XPS,Laptop,14,18186,11/11/2019,11/15/2019,68,Cust_444,November,1,Kolkata,4,0.8808675,64,0,Pass,1299
TV003,Sony BRAVIA OLED TV,Tv,9,16191,11/11/2019,11/14/2019,66,Cust_702,November,1,Kolkata,3,0.961782185,94,1,Pass,1799
HP001,boAt Rockerz,Headphones,14,826,11/11/2019,11/13/2019,78,Cust_284,November,1,Mumbai,2,0.969272743,99,1,Fail,59
LT001,Lenovo IdeaPad,Laptop,12,8388,11/12/2019,11/13/2019,128,Cust_242,November,0,Kolkata,1,0.917654289,70,0,Fail,699
TV003,Sony BRAVIA OLED TV,Tv,18,32382,11/12/2019,11/14/2019,156,Cust_489,November,1,Chennai,2,0.938903022,58,1,Fail,1799
CAM002,Sony Alpha Mirrorless Camera,Camera,2,1998,11/12/2019,11/13/2019,180,Cust_277,November,1,Bangalore,1,0.9384809,24,0,Fail,999
LT002,Dell XPS,Laptop,7,9093,11/13/2019,11/15/2019,54,Cust_536,November,1,Hyderabad,2,0.931716122,34,1,Fail,1299
CAM003,Nikon DSLR Camera,Camera,16,11184,11/13/2019,11/15/2019,190,Cust_649,November,0,Bangalore,2,0.977934073,56,1,Pass,699
SP002,iPhone 12,Smartphone,15,14985,11/13/2019,11/15/2019,76,Cust_396,November,1,Bangalore,2,0.914132385,55,1,Pass,999
TV003,Sony BRAVIA OLED TV,Tv,12,21588,11/13/2019,11/15/2019,156,Cust_549,November,1,Pune,2,0.938928726,73,1,Pass,1799
HP001,boAt Rockerz,Headphones,8,472,11/13/2019,11/14/2019,109,Cust_725,November,1,Hyderabad,1,0.907718793,66,1,Fail,59
HP001,boAt Rockerz,Headphones,1,59,11/14/2019,11/18/2019,146,Cust_389,November,0,Hyderabad,4,0.915492033,98,1,Fail,59
SP003,OnePlus 9 Pro,Smartphone,10,8990,11/14/2019,11/16/2019,75,Cust_69,November,0,Hyderabad,2,0.92215493,57,0,Pass,899
LT002,Dell XPS,Laptop,9,11691,11/14/2019,11/16/2019,112,Cust_825,November,1,Bangalore,2,0.970817404,3,1,Fail,1299
TV003,Sony BRAVIA OLED TV,Tv,13,23387,11/15/2019,11/16/2019,54,Cust_945,November,1,Pune,1,0.84259492,78,0,Pass,1799
LT002,Dell XPS,Laptop,16,20784,11/15/2019,11/16/2019,194,Cust_872,November,1,Delhi,1,0.907193172,58,1,Pass,1299
CAM002,Sony Alpha Mirrorless Camera,Camera,4,3996,11/15/2019,11/16/2019,58,Cust_120,November,0,Ahmedabad,1,0.874218838,71,0,Pass,999
SP002,iPhone 12,Smartphone,7,6993,11/15/2019,11/18/2019,167,Cust_237,November,1,Chennai,3,0.908109744,21,0,Fail,999
TV001,LG OLED TV,Tv,19,28481,11/16/2019,11/17/2019,78,Cust_612,November,1,Kolkata,1,0.814985299,20,0,Fail,1499
SP003,OnePlus 9 Pro,Smartphone,6,5394,11/16/2019,11/18/2019,182,Cust_717,November,1,Hyderabad,2,0.966353301,10,1,Pass,899
SP002,iPhone 12,Smartphone,9,8991,11/17/2019,11/19/2019,188,Cust_447,November,1,Delhi,2,0.970396347,8,0,Pass,999
CAM002,Sony Alpha Mirrorless Camera,Camera,3,2997,11/18/2019,11/20/2019,93,Cust_591,November,0,Pune,2,0.925948176,68,1,Pass,999
HP003,JBL Quantum Gaming Headset,Headphones,19,1881,11/18/2019,11/20/2019,84,Cust_653,November,1,Kolkata,2,0.870549514,54,0,Fail,99
TV002,Samsung QLED TV,Tv,6,11994,11/18/2019,11/21/2019,74,Cust_639,November,0,Hyderabad,3,0.871650869,39,0,Fail,1999
SP002,iPhone 12,Smartphone,3,2997,11/19/2019,11/22/2019,199,Cust_36,November,0,Hyderabad,3,0.919309985,65,1,Fail,999
CAM002,Sony Alpha Mirrorless Camera,Camera,13,12987,11/20/2019,11/21/2019,145,Cust_735,November,0,Mumbai,1,0.943386476,3,1,Fail,999
TV002,Samsung QLED TV,Tv,17,33983,11/20/2019,11/21/2019,133,Cust_767,November,1,Delhi,1,0.830656284,58,1,Fail,1999
LT001,Lenovo IdeaPad,Laptop,1,699,11/20/2019,11/21/2019,168,Cust_257,November,1,Pune,1,0.933098766,83,0,Pass,699
HP001,boAt Rockerz,Headphones,7,413,11/20/2019,11/22/2019,66,Cust_879,November,0,Bangalore,2,0.819586465,95,1,Pass,59
SP002,iPhone 12,Smartphone,10,9990,11/20/2019,11/23/2019,79,Cust_161,November,1,Chennai,3,0.922327206,30,1,Pass,999
TV001,LG OLED TV,Tv,14,20986,11/21/2019,11/22/2019,141,Cust_266,November,0,Pune,1,0.945299311,64,1,Pass,1499
SP003,OnePlus 9 Pro,Smartphone,3,2697,11/21/2019,11/23/2019,56,Cust_536,November,0,Bangalore,2,0.977553559,79,0,Fail,899
HP001,boAt Rockerz,Headphones,11,649,11/21/2019,11/25/2019,185,Cust_48,November,1,Bangalore,4,0.845559449,81,0,Pass,59
LT001,Lenovo IdeaPad,Laptop,16,11184,11/21/2019,11/25/2019,108,Cust_245,November,1,Mumbai,4,0.993266732,74,1,Pass,699
CAM002,Sony Alpha Mirrorless Camera,Camera,3,2997,11/21/2019,11/22/2019,74,Cust_625,November,0,Hyderabad,1,0.963445889,31,0,Fail,999
CAM003,Nikon DSLR Camera,Camera,5,3495,11/22/2019,11/25/2019,189,Cust_882,November,1,Hyderabad,3,0.963724865,13,1,Pass,699
LT003,HP Spectre x360,Laptop,2,2398,11/22/2019,11/24/2019,171,Cust_329,November,1,Pune,2,0.971175042,3,1,Fail,1199
TV003,Sony BRAVIA OLED TV,Tv,19,34181,11/22/2019,11/26/2019,94,Cust_662,November,0,Pune,4,0.985416554,45,1,Pass,1799
SP001,Samsung Galaxy S21,Smartphone,17,13583,11/22/2019,11/24/2019,73,Cust_669,November,0,Delhi,2,0.930165986,98,1,Pass,799
HP003,JBL Quantum Gaming Headset,Headphones,2,198,11/22/2019,11/24/2019,66,Cust_451,November,1,Bangalore,2,0.832534833,24,0,Pass,99
HP001,boAt Rockerz,Headphones,13,767,11/23/2019,11/27/2019,75,Cust_311,November,0,Hyderabad,4,0.965813927,19,0,Fail,59
LT003,HP Spectre x360,Laptop,14,16786,11/23/2019,11/25/2019,100,Cust_243,November,1,Pune,2,0.836712306,81,0,Pass,1199
TV002,Samsung QLED TV,Tv,5,9995,11/23/2019,11/26/2019,153,Cust_497,November,0,Ahmedabad,3,0.929804229,51,0,Fail,1999
SP003,OnePlus 9 Pro,Smartphone,3,2697,11/23/2019,11/25/2019,159,Cust_373,November,1,Kolkata,2,0.902225271,57,1,Fail,899
SP002,iPhone 12,Smartphone,10,9990,11/24/2019,11/27/2019,194,Cust_250,November,1,Chennai,3,0.81883075,65,1,Pass,999
CAM003,Nikon DSLR Camera,Camera,3,2097,11/25/2019,11/27/2019,58,Cust_470,November,1,Bangalore,2,0.841247963,30,0,Fail,699
SP003,OnePlus 9 Pro,Smartphone,9,8091,11/25/2019,11/28/2019,185,Cust_24,November,0,Hyderabad,3,0.809650563,89,0,Pass,899
TV003,Sony BRAVIA OLED TV,Tv,11,19789,11/25/2019,11/27/2019,96,Cust_707,November,0,Hyderabad,2,0.914995997,92,1,Pass,1799
HP001,boAt Rockerz,Headphones,7,413,11/25/2019,11/28/2019,97,Cust_68,November,0,Ahmedabad,3,0.963665085,79,0,Pass,59
LT003,HP Spectre x360,Laptop,14,16786,11/25/2019,11/27/2019,75,Cust_804,November,0,Bangalore,2,0.915459034,76,0,Pass,1199
SP002,iPhone 12,Smartphone,19,18981,11/26/2019,11/29/2019,160,Cust_934,November,1,Delhi,3,0.826839762,99,1,Fail,999
CAM002,Sony Alpha Mirrorless Camera,Camera,18,17982,11/26/2019,11/28/2019,183,Cust_163,November,0,Kolkata,2,0.925635042,76,0,Pass,999
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,6,2094,11/26/2019,11/28/2019,170,Cust_592,November,0,Delhi,2,0.997343244,7,1,Pass,349
TV003,Sony BRAVIA OLED TV,Tv,11,19789,11/26/2019,11/28/2019,164,Cust_153,November,1,Pune,2,0.930707754,85,1,Fail,1799
LT002,Dell XPS,Laptop,19,24681,11/26/2019,11/27/2019,185,Cust_142,November,1,Hyderabad,1,0.877416546,33,0,Fail,1299
LT002,Dell XPS,Laptop,19,24681,11/27/2019,11/29/2019,61,Cust_825,November,1,Mumbai,2,0.922648133,85,0,Pass,1299
SP002,iPhone 12,Smartphone,7,6993,11/28/2019,12/2/2019,69,Cust_171,November,0,Chennai,4,0.95398579,86,0,Fail,999
TV002,Samsung QLED TV,Tv,17,33983,11/28/2019,11/30/2019,157,Cust_194,November,1,Delhi,2,0.841092007,69,1,Fail,1999
LT001,Lenovo IdeaPad,Laptop,3,2097,11/28/2019,12/2/2019,196,Cust_45,November,1,Bangalore,4,0.895236986,48,0,Fail,699
HP003,JBL Quantum Gaming Headset,Headphones,12,1188,11/28/2019,12/1/2019,109,Cust_30,November,1,Ahmedabad,3,0.852093053,68,0,Pass,99
LT001,Lenovo IdeaPad,Laptop,11,7689,11/29/2019,12/1/2019,170,Cust_396,November,0,Hyderabad,2,0.909403313,38,1,Pass,699
SP002,iPhone 12,Smartphone,18,17982,11/29/2019,11/30/2019,89,Cust_501,November,1,Kolkata,1,0.804948022,27,1,Fail,999
TV003,Sony BRAVIA OLED TV,Tv,16,28784,11/29/2019,11/30/2019,57,Cust_105,November,0,Ahmedabad,1,0.80926826,11,0,Fail,1799
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,3,1047,11/30/2019,12/3/2019,151,Cust_422,November,0,Chennai,3,0.873765379,99,0,Fail,349
TV002,Samsung QLED TV,Tv,19,37981,12/1/2019,12/5/2019,163,Cust_865,December,1,Bangalore,4,0.842452277,90,0,Fail,1999
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,17,5933,12/1/2019,12/5/2019,194,Cust_167,December,0,Chennai,4,0.834780454,93,0,Pass,349
LT003,HP Spectre x360,Laptop,4,4796,12/1/2019,12/4/2019,154,Cust_628,December,0,Delhi,3,0.87609396,86,1,Pass,1199
SP002,iPhone 12,Smartphone,14,13986,12/2/2019,12/5/2019,172,Cust_892,December,1,Ahmedabad,3,0.894800041,62,1,Pass,999
CAM001,Canon EOS Rebel DSLR Camera,Camera,14,11186,12/2/2019,12/3/2019,155,Cust_750,December,1,Delhi,1,0.943981295,22,1,Pass,799
LT001,Lenovo IdeaPad,Laptop,10,6990,12/3/2019,12/4/2019,173,Cust_115,December,1,Chennai,1,0.914117634,68,0,Pass,699
SP003,OnePlus 9 Pro,Smartphone,13,11687,12/3/2019,12/6/2019,95,Cust_250,December,1,Bangalore,3,0.965802433,12,1,Fail,899
CAM001,Canon EOS Rebel DSLR Camera,Camera,6,4794,12/3/2019,12/4/2019,56,Cust_696,December,1,Chennai,1,0.960351307,26,0,Pass,799
TV001,LG OLED TV,Tv,4,5996,12/3/2019,12/7/2019,130,Cust_916,December,0,Ahmedabad,4,0.955556819,27,1,Pass,1499
TV002,Samsung QLED TV,Tv,14,27986,12/4/2019,12/5/2019,103,Cust_262,December,1,Bangalore,1,0.958737603,38,0,Fail,1999
SP002,iPhone 12,Smartphone,11,10989,12/4/2019,12/6/2019,126,Cust_464,December,0,Bangalore,2,0.834077333,19,0,Pass,999
CAM003,Nikon DSLR Camera,Camera,10,6990,12/4/2019,12/8/2019,151,Cust_623,December,0,Mumbai,4,0.817916713,51,1,Fail,699
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,17,5933,12/5/2019,12/7/2019,64,Cust_862,December,1,Chennai,2,0.831473543,63,0,Fail,349
TV001,LG OLED TV,Tv,11,16489,12/5/2019,12/8/2019,133,Cust_542,December,1,Chennai,3,0.892885082,98,1,Fail,1499
LT001,Lenovo IdeaPad,Laptop,8,5592,12/6/2019,12/9/2019,198,Cust_100,December,1,Bangalore,3,0.999970038,73,1,Fail,699
HP001,boAt Rockerz,Headphones,16,944,12/6/2019,12/9/2019,78,Cust_431,December,1,Mumbai,3,0.969200658,33,0,Fail,59
HP001,boAt Rockerz,Headphones,8,472,12/7/2019,12/10/2019,88,Cust_496,December,0,Kolkata,3,0.970415308,15,1,Fail,59
SP003,OnePlus 9 Pro,Smartphone,11,9889,12/7/2019,12/11/2019,151,Cust_111,December,1,Pune,4,0.874688671,98,0,Pass,899
CAM003,Nikon DSLR Camera,Camera,4,2796,12/7/2019,12/10/2019,193,Cust_930,December,0,Mumbai,3,0.911603625,73,1,Fail,699
SP003,OnePlus 9 Pro,Smartphone,13,11687,12/8/2019,12/12/2019,55,Cust_396,December,1,Mumbai,4,0.828801632,40,0,Pass,899
CAM001,Canon EOS Rebel DSLR Camera,Camera,15,11985,12/9/2019,12/11/2019,87,Cust_372,December,0,Bangalore,2,0.987551423,92,1,Pass,799
LT001,Lenovo IdeaPad,Laptop,4,2796,12/9/2019,12/12/2019,104,Cust_778,December,0,Delhi,3,0.900355163,52,1,Fail,699
SP001,Samsung Galaxy S21,Smartphone,19,15181,12/9/2019,12/12/2019,161,Cust_642,December,1,Ahmedabad,3,0.892857349,67,1,Pass,799
HP003,JBL Quantum Gaming Headset,Headphones,19,1881,12/9/2019,12/13/2019,141,Cust_133,December,0,Hyderabad,4,0.833305317,65,1,Fail,99
TV002,Samsung QLED TV,Tv,14,27986,12/9/2019,12/11/2019,191,Cust_918,December,0,Hyderabad,2,0.812179705,78,1,Pass,1999
LT003,HP Spectre x360,Laptop,19,22781,12/10/2019,12/13/2019,162,Cust_661,December,0,Kolkata,3,0.908092649,56,0,Pass,1199
TV001,LG OLED TV,Tv,10,14990,12/10/2019,12/13/2019,54,Cust_198,December,0,Ahmedabad,3,0.942781107,5,0,Fail,1499
SP002,iPhone 12,Smartphone,12,11988,12/10/2019,12/12/2019,105,Cust_388,December,0,Hyderabad,2,0.882331014,1,1,Pass,999
TV003,Sony BRAVIA OLED TV,Tv,14,25186,12/11/2019,12/15/2019,168,Cust_779,December,0,Hyderabad,4,0.842479047,80,1,Pass,1799
HP003,JBL Quantum Gaming Headset,Headphones,7,693,12/11/2019,12/13/2019,90,Cust_894,December,1,Ahmedabad,2,0.864328444,56,1,Pass,99
SP003,OnePlus 9 Pro,Smartphone,12,10788,12/12/2019,12/14/2019,78,Cust_745,December,1,Bangalore,2,0.976622442,0,1,Fail,899
TV002,Samsung QLED TV,Tv,12,23988,12/12/2019,12/13/2019,181,Cust_630,December,1,Pune,1,0.945884149,8,0,Pass,1999
LT002,Dell XPS,Laptop,7,9093,12/12/2019,12/14/2019,120,Cust_139,December,1,Delhi,2,0.966915307,51,1,Fail,1299
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,17,5933,12/12/2019,12/16/2019,52,Cust_150,December,1,Kolkata,4,0.884192481,36,0,Pass,349
CAM002,Sony Alpha Mirrorless Camera,Camera,12,11988,12/13/2019,12/16/2019,154,Cust_285,December,1,Kolkata,3,0.936639385,19,0,Fail,999
HP003,JBL Quantum Gaming Headset,Headphones,1,99,12/13/2019,12/15/2019,199,Cust_238,December,0,Mumbai,2,0.884996246,37,1,Fail,99
TV003,Sony BRAVIA OLED TV,Tv,12,21588,12/14/2019,12/15/2019,110,Cust_15,December,0,Ahmedabad,1,0.943674873,49,0,Pass,1799
HP002,Sony WH-1000XM4 Wireless Headphones,Headphones,8,2792,12/14/2019,12/15/2019,77,Cust_26,December,0,Chennai,1,0.990535657,91,1,Fail,349
CAM001,Canon EOS Rebel DSLR Camera,Camera,12,9588,12/14/2019,12/18/2019,143,Cust_428,December,1,Pune,4,0.917608034,96,1,Fail,799
SP001,Samsung Galaxy S21,Smartphone,19,15181,12/14/2019,12/15/2019,51,Cust_220,December,1,Chennai,1,0.971340015,41,0,Pass,799
LT002,Dell XPS,Laptop,7,9093,12/14/2019,12/18/2019,182,Cust_22,December,1,Bangalore,4,0.911891977,73,1,Fail,1299
SP001,Samsung Galaxy S21,Smartphone,6,4794,12/15/2019,12/17/2019,56,Cust_107,December,1,Delhi,2,0.886158372,69,1,Pass,799
CAM003,Nikon DSLR Camera,Camera,12,8388,12/16/2019,12/17/2019,84,Cust_808,December,1,Mumbai,1,0.98000273,55,0,Fail,699
LT001,Lenovo IdeaPad,Laptop,19,13281,12/16/2019,12/18/2019,167,Cust_9,December,0,Chennai,2,0.856673955,80,0,Fail,699
HP003,JBL Quantum Gaming Headset,Headphones,16,1584,12/16/2019,12/19/2019,188,Cust_47,December,0,Delhi,3,0.808322813,20,0,Pass,99
TV003,Sony BRAVIA OLED TV,Tv,9,16191,12/16/2019,12/17/2019,122,Cust_279,December,0,Ahmedabad,1,0.935848297,74,1,Fail,1799
SP001,Samsung Galaxy S21,Smartphone,16,12784,12/16/2019,12/18/2019,123,Cust_991,December,1,Kolkata,2,0.925880183,95,0,Pass,799
TV001,LG OLED TV,Tv,15,22485,12/17/2019,12/21/2019,195,Cust_498,December,0,Ahmedabad,4,0.81254929,96,1,Fail,1499
LT001,Lenovo IdeaPad,Laptop,5,3495,12/17/2019,12/20/2019,184,Cust_667,December,1,Ahmedabad,3,0.907475085,78,0,Pass,699
SP002,iPhone 12,Smartphone,12,11988,12/17/2019,12/19/2019,111,Cust_788,December,1,Pune,2,0.87578864,86,1,Pass,999
HP003,JBL Quantum Gaming Headset,Headphones,3,297,12/17/2019,12/21/2019,151,Cust_878,December,0,Chennai,4,0.86577387,26,0,Fail,99
CAM002,Sony Alpha Mirrorless Camera,Camera,9,8991,12/17/2019,12/18/2019,194,Cust_142,December,1,Mumbai,1,0.976449668,99,0,Pass,999
SP003,OnePlus 9 Pro,Smartphone,2,1798,12/18/2019,12/20/2019,172,Cust_149,December,1,Bangalore,2,0.834618751,75,0,Pass,899
HP003,JBL Quantum Gaming Headset,Headphones,14,1386,12/18/2019,12/22/2019,165,Cust_53,December,1,Bangalore,4,0.910998799,18,0,Fail,99
TV003,Sony BRAVIA OLED TV,Tv,17,30583,12/18/2019,12/19/2019,97,Cust_196,December,0,Chennai,1,0.823701629,43,0,Pass,1799
LT001,Lenovo IdeaPad,Laptop,7,4893,12/18/2019,12/19/2019,84,Cust_101,December,1,Ahmedabad,1,0.935874535,96,1,Pass,699
CAM002,Sony Alpha Mirrorless Camera,Camera,14,13986,12/18/2019,12/20/2019,188,Cust_153,December,0,Mumbai,2,0.936031849,96,0,Fail,999
TV002,Samsung QLED TV,Tv,1,1999,12/19/2019,12/20/2019,172,Cust_490,December,0,Chennai,1,0.847001692,63,0,Fail,1999
LT001,Lenovo IdeaPad,Laptop,13,9087,12/19/2019,12/21/2019,95,Cust_137,December,1,Delhi,2,0.849023481,57,0,Pass,699
SP002,iPhone 12,Smartphone,6,5994,12/19/2019,12/20/2019,147,Cust_772,December,1,Kolkata,1,0.820628917,82,0,Fail,999
CAM002,Sony Alpha Mirrorless Camera,Camera,18,17982,12/19/2019,12/21/2019,153,Cust_265,December,0,Chennai,2,0.84082543,66,0,Pass,999
CAM001,Canon EOS Rebel DSLR Camera,Camera,9,7191,12/20/2019,12/24/2019,59,Cust_813,December,0,Bangalore,4,0.988468177,78,0,Pass,799
CAM003,Nikon DSLR Camera,Camera,4,2796,12/21/2019,12/22/2019,55,Cust_758,December,1,Chennai,1,0.834416873,19,0,Pass,699
LT002,Dell XPS,Laptop,3,3897,12/22/2019,12/23/2019,65,Cust_273,December,0,Bangalore,1,0.946796715,27,1,Fail,1299
HP001,boAt Rockerz,Headphones,7,413,12/22/2019,12/23/2019,158,Cust_994,December,0,Pune,1,0.875689505,44,0,Fail,59
TV003,Sony BRAVIA OLED TV,Tv,3,5397,12/22/2019,12/25/2019,131,Cust_807,December,0,Bangalore,3,0.806786533,32,1,Pass,1799
CAM001,Canon EOS Rebel DSLR Camera,Camera,17,13583,12/22/2019,12/24/2019,192,Cust_744,December,1,Bangalore,2,0.965928911,10,1,Pass,799
TV002,Samsung QLED TV,Tv,19,37981,12/23/2019,12/25/2019,102,Cust_953,December,0,Delhi,2,0.818624302,19,0,Fail,1999
CAM002,Sony Alpha Mirrorless Camera,Camera,10,9990,12/23/2019,12/24/2019,188,Cust_539,December,0,Pune,1,0.872768079,34,0,Pass,999
SP003,OnePlus 9 Pro,Smartphone,1,899,12/24/2019,12/25/2019,96,Cust_926,December,1,Mumbai,1,0.966434296,20,1,Fail,899
LT002,Dell XPS,Laptop,6,7794,12/24/2019,12/28/2019,167,Cust_110,December,0,Bangalore,4,0.838688657,3,1,Pass,1299
